c_avg_deg_cons,c_avg_dom_cons,c_avg_domdeg_cons,c_bounds_d,c_bounds_r,c_bounds_z,c_cv_deg_cons,c_cv_dom_cons,c_cv_domdeg_cons,c_domain,c_ent_deg_cons,c_ent_dom_cons,c_ent_domdeg_cons,c_logprod_deg_cons,c_logprod_dom_cons,c_max_deg_cons,c_max_dom_cons,c_max_domdeg_cons,c_min_deg_cons,c_min_dom_cons,c_min_domdeg_cons,c_num_cons,c_priority,c_ratio_cons,c_sum_ari_cons,c_sum_dom_cons,c_sum_domdeg_cons,d_array_cons,d_bool_cons,d_bool_vars,d_float_cons,d_float_vars,d_int_cons,d_int_vars,d_ratio_array_cons,d_ratio_bool_cons,d_ratio_bool_vars,d_ratio_float_cons,d_ratio_float_vars,d_ratio_int_cons,d_ratio_int_vars,d_ratio_set_cons,d_ratio_set_vars,d_set_cons,d_set_vars,gc_diff_globs,gc_global_cons,gc_ratio_diff,gc_ratio_globs,o_deg,o_deg_avg,o_deg_cons,o_deg_std,o_dom,o_dom_avg,o_dom_deg,o_dom_std,s_bool_search,s_first_fail,s_goal,s_indomain_max,s_indomain_min,s_input_order,s_int_search,s_labeled_vars,s_other_val,s_other_var,s_set_search,v_avg_deg_vars,v_avg_dom_vars,v_avg_domdeg_vars,v_cv_deg_vars,v_cv_dom_vars,v_cv_domdeg_vars,v_def_vars,v_ent_deg_vars,v_ent_dom_vars,v_ent_domdeg_vars,v_intro_vars,v_logprod_deg_vars,v_logprod_dom_vars,v_max_deg_vars,v_max_dom_vars,v_max_domdeg_vars,v_min_deg_vars,v_min_dom_vars,v_min_domdeg_vars,v_num_aliases,v_num_consts,v_num_vars,v_ratio_bounded,v_ratio_vars,v_sum_deg_vars,v_sum_dom_vars,"v_sum_domdeg_vars

",number_of_teams,fixtures_left,number_of_constraints,runtime,min_num_losses
2.67249,4.68581,1.67664,0,0,0,0.468137,0.647997,0.437288,0,1.47384,3.56432,1.43361,301.02,441.969,8,15.5542,3.15314,2,2,1,229,0,1.03153,631,1073.05,383.952,0,0,84,0,0,144,138,0,0,0.378378,0,0,0.628821,0.621622,0,0,0,0,0,0,-nan,0,1,0.362745,0.00436681,-0.564131,5,1.79612,5,1.00127,0,0,3,0,0,0,0,0,0,0,0,2.75676,2.78378,1.16988,1.12962,0.795109,0.684868,192,1.13158,1.29402,0.762119,168,267.373,285.501,21,22,8,0,2,0.333333,12,41,222,0.238739,0.969432,612,618,"259.714
",6,4,3,0.05,4
2.67111,4.66511,1.66908,0,0,0,0.451783,0.640001,0.443215,0,1.46625,3.5391,1.40913,296.472,432.939,7,13.7577,3.08264,2,2,1,225,0,1.0274,619,1049.65,375.543,0,0,84,0,0,140,135,0,0,0.383562,0,0,0.622222,0.616438,0,0,0,0,0,0,-nan,0,1,0.364393,0.00444444,-0.555967,5,1.8311,5,1.06786,0,0,3,0,0,0,0,0,0,0,0,2.74429,2.73059,1.1608,1.14325,0.778291,0.671758,191,1.08861,1.24593,0.700834,168,261.034,277.365,21,19,7,0,2,0.333333,10,42,219,0.237443,0.973333,601,598,"254.214
",6,4,3,0.15,3
2.67265,4.65271,1.66502,0,0,0,0.451769,0.639602,0.446797,0,1.45235,3.52997,1.39426,294.056,428.191,7,13.7577,3.08264,2,2,1,223,0,1.02294,613,1037.56,371.299,0,0,84,0,0,138,134,0,0,0.385321,0,0,0.618834,0.614679,0,0,0,0,0,0,-nan,0,1,0.365772,0.0044843,-0.551037,6,2.21695,6,1.56202,0,0,3,0,0,0,0,0,0,0,0,2.73394,2.70642,1.16153,1.15097,0.779086,0.672804,191,1.07034,1.24631,0.703347,168,257.864,274.195,21,19,7,0,2,0.333333,9,43,218,0.238532,0.977578,596,590,"253.214
",6,4,3,0.04,5
2.6696,4.67478,1.67254,0,0,0,0.453162,0.641454,0.440392,0,1.45556,3.54942,1.41938,298.793,437.441,7,13.7577,3.08264,2,2,1,227,0,1.03182,625,1061.18,379.667,0,0,84,0,0,142,136,0,0,0.381818,0,0,0.625551,0.618182,0,0,0,0,0,0,-nan,0,1,0.363036,0.00440529,-0.560892,3,1.08911,3,0.114742,0,0,3,0,0,0,0,0,0,0,0,2.75455,2.75455,1.16234,1.13563,0.776602,0.673941,191,1.1025,1.26569,0.698341,168,264.204,280.628,21,19,7,0,2,0.333333,11,41,220,0.236364,0.969163,606,606,"255.714
",6,4,3,0.04,2
2.6696,4.69929,1.68131,0,0,0,0.447672,0.638836,0.442052,0,1.42241,3.17338,1.40544,298.993,438.933,7,11.9248,3,2,2,1,227,0,1.03182,625,1066.74,381.657,0,0,84,0,0,142,136,0,0,0.381818,0,0,0.625551,0.618182,0,0,0,0,0,0,-nan,0,1,0.363036,0.00440529,-0.560892,5,1.80921,5,1.0652,0,0,3,0,0,0,0,0,0,0,0,2.75455,2.76364,1.16537,1.13563,0.759676,0.661959,191,1.1025,1.22283,0.665231,168,264.204,281.765,21,16,6,0,2,0.333333,11,30,220,0.186364,0.969163,606,608,"256.381
",6,4,3,0.04,4
2.6696,4.67904,1.67424,0,0,0,0.453162,0.641148,0.439821,0,1.45556,3.58583,1.42474,298.793,437.769,7,13.7577,3.08264,2,2,1,227,0,1.03182,625,1062.14,380.053,0,0,84,0,0,142,136,0,0,0.381818,0,0,0.625551,0.618182,0,0,0,0,0,0,-nan,0,1,0.363036,0.00440529,-0.560892,7,2.54125,7,1.99055,0,0,3,0,0,0,0,0,0,0,0,2.75455,2.75455,1.16234,1.13563,0.774284,0.672275,191,1.1025,1.28964,0.698341,168,264.204,280.95,21,19,7,0,2,0.333333,11,41,220,0.236364,0.969163,606,606,"255.714
",6,4,4,0.04,6
2.67249,4.7059,1.68329,0,0,0,0.460234,0.644223,0.43835,0,1.4455,3.60469,1.42891,301.279,443.235,7,13.7577,3.08264,2,2,1,229,0,1.03153,631,1077.65,385.473,0,0,84,0,0,144,138,0,0,0.378378,0,0,0.628821,0.621622,0,0,0,0,0,0,-nan,0,1,0.362745,0.00436681,-0.564131,6,2.15534,6,1.49926,0,0,3,0,0,0,0,0,0,0,0,2.75676,2.78378,1.16988,1.12962,0.770607,0.668356,192,1.13158,1.31299,0.73368,168,267.373,286.12,21,19,7,0,2,0.333333,12,40,222,0.234234,0.969432,612,618,"259.714
",6,4,4,0.04,5
2.67249,4.68315,1.67444,0,0,0,0.460234,0.643461,0.437367,0,1.4455,3.56646,1.42891,301.279,441.859,7,13.7577,3.08264,2,2,1,229,0,1.03153,631,1072.44,383.447,0,0,84,0,0,144,138,0,0,0.378378,0,0,0.628821,0.621622,0,0,0,0,0,0,-nan,0,1,0.362745,0.00436681,-0.564131,3,1.08469,3,0.109501,0,0,3,0,0,0,0,0,0,0,0,2.75676,2.76577,1.16388,1.12962,0.773422,0.671806,192,1.13158,1.2668,0.713924,168,267.373,284.383,21,19,7,0,2,0.333333,12,40,222,0.234234,0.969432,612,614,"258.381
",6,4,4,0.25,2
2.6696,4.67462,1.67187,0,0,0,0.450426,0.640036,0.440111,0,1.42894,3.09092,1.41295,298.911,437.469,7,13.7577,2.98279,2,2,1,227,0,1.03182,625,1061.14,379.515,0,0,84,0,0,142,136,0,0,0.381818,0,0,0.625551,0.618182,0,0,0,0,0,0,-nan,0,1,0.363036,0.00440529,-0.560892,5,1.82119,5,1.06944,0,0,3,0,0,0,0,0,0,0,0,2.75455,2.74545,1.15931,1.13563,0.767869,0.668873,191,1.1025,1.25886,0.617386,168,264.204,280.181,21,19,7,0,2,0.333333,11,37,220,0.218182,0.969163,606,604,"255.048
",6,4,4,0.04,4
2.67568,4.59163,1.64099,0,0,0,0.460234,0.64655,0.442771,0,1.42949,3.4776,1.42271,292.413,422.433,7,13.7577,3.08264,2,2,1,222,0,1.02304,610,1019.34,364.299,0,0,84,0,0,137,133,0,0,0.387097,0,0,0.617117,0.612903,0,0,0,0,0,0,-nan,0,1,0.36532,0.0045045,-0.550913,6,2.22945,6,1.53041,0,0,3,0,0,0,0,0,0,0,0,2.73733,2.69124,1.16074,1.15205,0.803347,0.702903,190,1.07377,1.2131,0.691999,168,256.864,271.043,21,19,7,0,2,0.190476,9,40,217,0.225806,0.977477,594,584,"251.881
",6,4,4,0.04,5
2.67249,4.71932,1.68691,0,0,0,0.452192,0.639579,0.439923,0,1.47918,3.26256,1.41642,301.664,444.069,7,12.7549,3,2,2,1,229,0,1.03153,631,1080.72,386.303,0,0,84,0,0,144,138,0,0,0.378378,0,0,0.628821,0.621622,0,0,0,0,0,0,-nan,0,1,0.362745,0.00436681,-0.564131,4,1.44156,4,0.589579,0,0,3,0,0,0,0,0,0,0,0,2.75676,2.77477,1.16688,1.12962,0.748938,0.654794,192,1.13158,1.27967,0.714563,168,267.373,285.672,21,16,6,0,2,0.47619,12,30,222,0.189189,0.969432,612,616,"259.048
",6,4,4,0.04,3
2.67249,4.72628,1.69,0,0,0,0.454889,0.641213,0.439729,0,1.48967,3.24903,1.41642,301.583,444.514,7,13.7577,2.98279,2,2,1,229,0,1.03153,631,1082.32,387.009,0,0,84,0,0,144,138,0,0,0.378378,0,0,0.628821,0.621622,0,0,0,0,0,0,-nan,0,1,0.362745,0.00436681,-0.564131,7,2.51456,7,2.00506,0,0,3,0,0,0,0,0,0,0,0,2.75676,2.78378,1.16988,1.12962,0.755371,0.65823,192,1.13158,1.32541,0.730918,168,267.373,286.487,21,19,7,0,2,0.47619,12,37,222,0.220721,0.969432,612,618,"259.714
",6,4,4,0.04,6
2.67111,4.67766,1.67355,0,0,0,0.446234,0.637317,0.444556,0,1.44741,3.1888,1.40195,296.671,433.721,7,11.9248,3,2,2,1,225,0,1.0274,619,1052.47,376.549,0,0,84,0,0,140,135,0,0,0.383562,0,0,0.622222,0.616438,0,0,0,0,0,0,-nan,0,1,0.364393,0.00444444,-0.555967,3,1.09866,3,0.12996,0,0,3,0,0,0,0,0,0,0,0,2.74429,2.73059,1.16536,1.14325,0.759172,0.672004,191,1.08861,1.24976,0.665758,168,261.034,278.01,21,16,6,0,2,0.333333,10,31,219,0.187215,0.973333,601,598,"255.214
",6,4,4,0.04,2
2.67111,4.64741,1.6622,0,0,0,0.451783,0.640888,0.442439,0,1.46625,3.56738,1.4152,296.472,431.855,7,13.7577,3.08264,2,2,1,225,0,1.0274,619,1045.67,373.995,0,0,84,0,0,140,135,0,0,0.383562,0,0,0.622222,0.616438,0,0,0,0,0,0,-nan,0,1,0.364393,0.00444444,-0.555967,5,1.84034,5,1.08124,0,0,3,0,0,0,0,0,0,0,0,2.74429,2.71689,1.1608,1.14325,0.777194,0.684804,191,1.08861,1.26002,0.689062,168,261.034,276.458,21,19,7,0,2,0.333333,10,42,219,0.237443,0.973333,601,595,"254.214
",6,4,4,0.04,4
2.67265,4.67082,1.66998,0,0,0,0.443353,0.635817,0.447589,0,1.48514,3.21379,1.39013,294.442,429.297,7,11.9248,3,2,2,1,223,0,1.02294,613,1041.59,372.406,0,0,84,0,0,138,134,0,0,0.385321,0,0,0.618834,0.614679,0,0,0,0,0,0,-nan,0,1,0.365772,0.0044843,-0.551037,4,1.48299,4,0.641157,0,0,3,0,0,0,0,0,0,0,0,2.73394,2.69725,1.15848,1.15097,0.753315,0.657132,191,1.07034,1.23766,0.682379,168,257.864,274.069,21,16,6,0,2,0.47619,9,33,218,0.192661,0.977578,596,588,"252.548
",6,4,4,0.04,3
2.67249,4.70246,1.68195,0,0,0,0.460234,0.64393,0.437835,0,1.4455,3.61128,1.43361,301.279,443.056,7,13.7577,3.08264,2,2,1,229,0,1.03153,631,1076.86,385.166,0,0,84,0,0,144,138,0,0,0.378378,0,0,0.628821,0.621622,0,0,0,0,0,0,-nan,0,1,0.362745,0.00436681,-0.564131,3,1.07942,3,0.103165,0,0,3,0,0,0,0,0,0,0,0,2.75676,2.77928,1.16838,1.12962,0.7698,0.668122,192,1.13158,1.32269,0.73368,168,267.373,285.857,21,19,7,0,2,0.333333,12,40,222,0.234234,0.969432,612,617,"259.381
",6,4,5,0.04,2
2.6696,4.66614,1.66719,0,0,0,0.444902,0.638327,0.440342,0,1.48756,3.25751,1.41938,299.179,436.933,7,11.9248,3,2,2,1,227,0,1.03182,625,1059.21,378.452,0,0,84,0,0,142,136,0,0,0.381818,0,0,0.625551,0.618182,0,0,0,0,0,0,-nan,0,1,0.363036,0.00440529,-0.560892,6,2.20367,6,1.59734,0,0,3,0,0,0,0,0,0,0,0,2.75455,2.72273,1.15173,1.13563,0.753547,0.661558,191,1.1025,1.22795,0.655038,168,264.204,278.502,21,16,6,0,2,0.47619,11,31,220,0.190909,0.969163,606,599,"253.381
",6,4,5,0.04,5
2.67249,4.68562,1.67432,0,0,0,0.454889,0.640506,0.437996,0,1.43742,3.00299,1.42319,301.546,442.04,7,11.9248,3,2,2,1,229,0,1.03153,631,1073.01,383.419,0,0,84,0,0,144,138,0,0,0.378378,0,0,0.628821,0.621622,0,0,0,0,0,0,-nan,0,1,0.362745,0.00436681,-0.564131,4,1.45336,4,0.597731,0,0,3,0,0,0,0,0,0,0,0,2.75676,2.75225,1.15937,1.12962,0.75846,0.663051,192,1.13158,1.20572,0.706746,168,267.373,283.534,21,16,6,0,2,0.47619,12,25,222,0.166667,0.969432,612,611,"257.381
",6,4,5,0.04,3
2.67857,4.63,1.65503,0,0,0,0.464567,0.644999,0.441354,0,1.44546,3.54538,1.42828,295.05,428.797,7,13.7577,3.08264,2,2,1,224,0,1.02283,616,1037.12,370.727,0,0,84,0,0,139,135,0,0,0.383562,0,0,0.620536,0.616438,0,0,0,0,0,0,-nan,0,1,0.365,0.00446429,-0.554193,5,1.83417,5,1.04573,0,0,3,0,0,0,0,0,0,0,0,2.73973,2.72603,1.16765,1.14581,0.797693,0.693491,191,1.10931,1.26968,0.7277,168,260.034,276.687,21,19,7,0,2,0.190476,10,39,219,0.223744,0.977679,600,597,"255.714
",6,4,5,0.05,4
2.67556,4.66666,1.66777,0,0,0,0.45354,0.63937,0.444102,0,1.49305,3.38609,1.40195,296.88,432.995,7,13.7577,3.08264,2,2,1,225,0,1.02273,619,1050,375.248,0,0,84,0,0,140,136,0,0,0.381818,0,0,0.622222,0.618182,0,0,0,0,0,0,-nan,0,1,0.365449,0.00444444,-0.554313,4,1.47404,4,0.61872,0,0,3,0,0,0,0,0,0,0,0,2.73636,2.71364,1.16613,1.14475,0.766157,0.677373,192,1.10581,1.28419,0.756919,168,261.034,278.009,21,19,7,0,2,0.47619,10,39,220,0.222727,0.977778,602,597,"256.548
",6,4,5,0.05,3
2.67401,4.69682,1.67856,0,0,0,0.449448,0.637492,0.442494,0,1.49168,3.29662,1.41295,299.401,438.795,7,11.9248,3,2,2,1,227,0,1.02715,625,1066.18,381.034,0,0,84,0,0,142,137,0,0,0.38009,0,0,0.625551,0.61991,0,0,0,0,0,0,-nan,0,1,0.364086,0.00440529,-0.559224,5,1.82343,5,1.09933,0,0,3,0,0,0,0,0,0,0,0,2.74661,2.74208,1.16688,1.13714,0.749033,0.665353,192,1.12052,1.27703,0.722262,168,264.204,281.824,21,16,6,0,2,0.47619,11,31,221,0.190045,0.973568,607,606,"257.881
",6,4,5,0.05,4
2.67111,4.61865,1.65392,0,0,0,0.462682,0.645709,0.43972,0,1.44828,3.43741,1.42018,296.027,430.24,8,15.5542,3.15314,2,2,1,225,0,1.0274,619,1039.2,372.131,0,0,84,0,0,140,135,0,0,0.383562,0,0,0.622222,0.616438,0,0,0,0,0,0,-nan,0,1,0.364393,0.00444444,-0.555967,8,2.94454,8,2.40768,0,0,3,0,0,0,0,0,0,0,0,2.74429,2.71689,1.16308,1.14325,0.80764,0.717398,191,1.08861,1.24883,0.644173,168,261.034,275.991,21,22,8,0,2,0.333333,10,39,219,0.223744,0.973333,601,595,"254.714
",6,4,5,0.06,7
2.59556,4.48922,1.67419,0,0,0,0.490169,0.662563,0.447679,0,1.29935,3.51933,1.43347,284.895,422.075,7,13.7577,3.16529,2,2,1,225,0,1.03211,619,1010.08,376.692,0,0,84,0,0,140,134,0,0,0.385321,0,0,0.622222,0.614679,0,0,0,0,0,0,-nan,0,1,0.373288,0.00444444,-0.581771,7,2.5391,7,1.85054,0,0,3,0,0,0,0,0,0,0,0,2.6789,2.75688,1.16361,1.07725,0.831702,0.710339,189,1.06383,1.25604,0.626673,168,259.811,276.42,21,19,7,0,2,0.47619,10,39,218,0.224771,0.968889,584,601,"253.667
",6,4,5,0.05,6
2.67249,4.69311,1.67672,0,0,0,0.452192,0.639197,0.438697,0,1.47918,3.28662,1.42319,301.664,442.493,7,11.9248,3,2,2,1,229,0,1.03153,631,1074.72,383.969,0,0,84,0,0,144,138,0,0,0.378378,0,0,0.628821,0.621622,0,0,0,0,0,0,-nan,0,1,0.362745,0.00436681,-0.564131,4,1.45336,4,0.604008,0,0,3,0,0,0,0,0,0,0,0,2.75676,2.75225,1.15937,1.12962,0.750578,0.657873,192,1.13158,1.25186,0.694051,168,267.373,283.672,21,16,6,0,2,0.47619,12,30,222,0.189189,0.969432,612,611,"257.381
",6,4,5,0.04,3
2.67568,4.57429,1.63437,0,0,0,0.460234,0.647912,0.44187,0,1.42949,3.47182,1.41975,292.413,421.379,7,13.7577,3.08264,2,2,1,222,0,1.02304,610,1015.49,362.831,0,0,84,0,0,137,133,0,0,0.387097,0,0,0.617117,0.612903,0,0,0,0,0,0,-nan,0,1,0.36532,0.0045045,-0.550913,7,2.61446,7,2.00617,0,0,3,0,0,0,0,0,0,0,0,2.73733,2.67742,1.15844,1.15205,0.804746,0.718564,190,1.07377,1.20034,0.647579,168,256.864,269.78,21,19,7,0,2,0.190476,9,40,217,0.225806,0.977477,594,581,"251.381
",6,4,5,0.07,6
2.63436,3.9587,1.47062,0,0,0,0.506819,0.604332,0.340608,0,1.26043,2.91798,1.25442,292.481,401.4,8,16.8441,2.80735,2,2,1,227,0,1.03653,629,898.624,333.831,0,0,92,0,0,134,127,0,0,0.420091,0,0,0.590308,0.579909,0,0,0,0,0,0,-nan,0,1,0.366221,0.00440529,-0.459451,2,0.780749,2,-0.378614,0,0,3,0,0,0,0,0,0,0,0,2.73059,2.56164,1.15845,1.37943,0.579089,0.508334,205,0.882968,0.844224,0.827646,184,249.883,266.804,25,7,3.5,0,2,0.16,12,28,219,0.182648,0.964758,598,561,"253.7
",7,1,1,0.05,1
2.56221,3.84295,1.47229,0,0,0,0.51743,0.629692,0.358957,0,1.2033,2.90902,1.26397,270.256,373.522,8,16.8441,2.80735,2,2,1,217,0,1.03333,601,833.919,319.487,0,0,88,0,0,128,122,0,0,0.419048,0,0,0.589862,0.580952,0,0,0,0,0,0,-nan,0,0,0,0,-0.75102,1,0.386029,inf,-0.976775,0,0,3,0,0,0,0,0,0,0,0,2.64762,2.59048,1.16505,1.33152,0.628569,0.542585,195,0.905475,0.925814,0.813657,176,237.239,256.042,25,13,5,0,1,0.16,11,31,210,0.2,0.967742,556,544,"244.66
",7,1,1,0.05,0
2.55708,3.91047,1.50185,0,0,0,0.509714,0.612087,0.35073,0,1.18483,3.03102,1.26035,273.092,383.41,8,16.8441,2.80735,2,2,1,219,0,1.03302,607,856.393,328.905,0,0,88,0,0,130,124,0,0,0.415094,0,0,0.593607,0.584906,0,0,0,0,0,0,-nan,0,0,0,0,-0.752726,1,0.386861,inf,-1.03463,0,0,3,0,0,0,0,0,0,0,0,2.64151,2.58491,1.16349,1.3285,0.592614,0.520944,197,0.899095,0.883481,0.861234,176,239.239,259.196,25,7,3.5,0,1,0.16,11,29,212,0.188679,0.968037,560,548,"246.66
",7,1,1,0.06,0
2.63717,3.93422,1.46009,0,0,0,0.509647,0.610632,0.343166,0,1.30877,2.76335,1.25567,291.142,397.334,8,16.8441,2.80735,2,2,1,226,0,1.0367,626,889.135,329.98,0,0,92,0,0,133,126,0,0,0.422018,0,0,0.588496,0.577982,0,0,0,0,0,0,-nan,0,1,0.365772,0.00442478,-0.459328,2,0.779964,2,-0.371961,0,0,3,0,0,0,0,0,0,0,0,2.73394,2.56422,1.15917,1.38077,0.591556,0.515852,204,0.88597,0.866552,0.794488,184,248.883,265.341,25,10,4,0,2,0.16,12,29,218,0.188073,0.964602,596,559,"252.7
",7,1,1,0.05,1
2.56364,3.92613,1.50313,0,0,0,0.520758,0.637497,0.359537,0,1.20698,3.21256,1.28732,274.197,384.774,8,19.6515,2.80735,2,2,1,220,0,1.03774,610,863.748,330.689,0,0,88,0,0,131,124,0,0,0.415094,0,0,0.595455,0.584906,0,0,0,0,0,0,-nan,0,1,0.375887,0.00454545,-0.473797,4,1.51699,4,0.844023,0,0,3,0,0,0,0,0,0,0,0,2.66038,2.63679,1.18079,1.31726,0.612536,0.524146,197,0.892752,0.900105,0.829012,176,241.409,263.348,25,10,4,0,2,0.16,12,32,212,0.207547,0.963636,564,559,"250.327
",7,1,1,0.05,3
2.63755,3.99768,1.48314,0,0,0,0.515239,0.622832,0.346412,0,1.2367,2.9295,1.27863,294.896,407,8,19.6515,2.80735,2,2,1,229,0,1.0362,635,915.468,339.639,0,0,92,0,0,136,129,0,0,0.41629,0,0,0.593886,0.58371,0,0,0,0,0,0,-nan,0,1,0.365894,0.00436681,-0.462184,2,0.768696,2,-0.391971,0,0,3,0,0,0,0,0,0,0,0,2.73303,2.60181,1.16908,1.37198,0.590106,0.510378,206,0.911922,0.866651,0.853592,184,253.053,272.419,25,7,3.5,0,2,0.16,13,27,221,0.180995,0.965066,604,575,"258.367
",7,1,1,0.04,1
2.55708,3.91047,1.50195,0,0,0,0.508342,0.610716,0.350756,0,1.17736,3.03314,1.26144,273.122,383.454,8,16.8441,2.80735,2,2,1,219,0,1.03302,607,856.393,328.927,0,0,88,0,0,130,124,0,0,0.415094,0,0,0.593607,0.584906,0,0,0,0,0,0,-nan,0,0,0,0,-0.752726,1,0.386861,inf,-1.03463,0,0,3,0,0,0,0,0,0,0,0,2.64151,2.58491,1.16349,1.3285,0.592614,0.520944,197,0.899095,0.883481,0.861234,176,239.239,259.196,25,7,3.5,0,1,0.16,11,29,212,0.188679,0.968037,560,548,"246.66
",7,1,1,0.04,0
2.55708,3.91047,1.50195,0,0,0,0.508342,0.610716,0.350756,0,1.17736,3.03314,1.26144,273.122,383.454,8,16.8441,2.80735,2,2,1,219,0,1.03302,607,856.393,328.927,0,0,88,0,0,130,124,0,0,0.415094,0,0,0.593607,0.584906,0,0,0,0,0,0,-nan,0,0,0,0,-0.752726,1,0.386861,inf,-1.03463,0,0,3,0,0,0,0,0,0,0,0,2.64151,2.58491,1.16349,1.3285,0.592614,0.520944,197,0.899095,0.883481,0.861234,176,239.239,259.196,25,7,3.5,0,1,0.16,11,29,212,0.188679,0.968037,560,548,"246.66
",7,1,1,0.05,0
2.56364,3.92613,1.50313,0,0,0,0.520758,0.637497,0.359537,0,1.20698,3.21256,1.28732,274.197,384.774,8,19.6515,2.80735,2,2,1,220,0,1.03774,610,863.748,330.689,0,0,88,0,0,131,124,0,0,0.415094,0,0,0.595455,0.584906,0,0,0,0,0,0,-nan,0,1,0.375887,0.00454545,-0.473797,3,1.13775,3,0.224878,0,0,3,0,0,0,0,0,0,0,0,2.66038,2.63679,1.18079,1.31726,0.612536,0.524146,197,0.892752,0.900105,0.829012,176,241.409,263.348,25,10,4,0,2,0.16,12,32,212,0.207547,0.963636,564,559,"250.327
",7,1,1,0.04,2
2.56109,3.9513,1.51464,0,0,0,0.517647,0.630206,0.355559,0,1.16708,3.04395,1.286,275.537,389.054,8,19.6515,2.80735,2,2,1,221,0,1.03756,613,873.237,334.735,0,0,88,0,0,132,125,0,0,0.413146,0,0,0.597285,0.586854,0,0,0,0,0,0,-nan,0,1,0.376325,0.00452489,-0.473987,3,1.13904,3,0.2314,0,0,3,0,0,0,0,0,0,0,0,2.65728,2.6338,1.17994,1.31581,0.600853,0.516819,198,0.889666,0.866387,0.85004,176,242.409,264.811,25,7,3.5,0,2,0.16,12,28,213,0.187793,0.963801,566,561,"251.327
",7,1,1,0.04,2
2.5576,3.87145,1.48841,0,0,0,0.506066,0.595506,0.345618,0,1.19654,3.03979,1.2334,270.859,377.865,8,14.0368,2.80735,2,2,1,217,0,1.03333,601,840.104,322.985,0,0,88,0,0,128,122,0,0,0.419048,0,0,0.589862,0.580952,0,0,0,0,0,0,-nan,0,1,0.378378,0.00460829,-0.466342,2,0.786517,2,-0.371621,0,0,3,0,0,0,0,0,0,0,0,2.64286,2.54286,1.15949,1.33297,0.574464,0.506406,197,0.84848,0.845052,0.81118,176,236.069,254.359,25,7,3.5,0,2,0.16,10,30,210,0.190476,0.967742,555,534,"243.493
",7,1,2,0.04,1
2.63436,3.93481,1.46133,0,0,0,0.506819,0.596454,0.330727,0,1.26043,2.92054,1.22758,292.481,400.115,8,15.0368,2.80735,2,2,1,227,0,1.03182,629,893.202,331.722,0,0,92,0,0,134,128,0,0,0.418182,0,0,0.590308,0.581818,0,0,0,0,0,0,-nan,0,0,0,0,-0.722427,1,0.394973,inf,-1.05389,0,0,3,0,0,0,0,0,0,0,0,2.71818,2.53182,1.14561,1.38422,0.574088,0.513427,205,0.920867,0.86789,0.849412,184,249.883,264.997,25,7,3.5,0,1,0.16,12,28,220,0.181818,0.969163,598,557,"252.033
",7,1,2,0.04,0
2.63436,3.95576,1.46948,0,0,0,0.506819,0.603136,0.338868,0,1.26043,2.95234,1.25442,292.481,401.264,8,16.6217,2.80735,2,2,1,227,0,1.03653,629,897.957,333.571,0,0,92,0,0,134,127,0,0,0.420091,0,0,0.590308,0.579909,0,0,0,0,0,0,-nan,0,1,0.366221,0.00440529,-0.459451,3,1.17321,3,0.301054,0,0,3,0,0,0,0,0,0,0,0,2.73059,2.55708,1.15693,1.37943,0.57536,0.506744,205,0.882968,0.870708,0.827646,184,249.883,266.582,25,7,3.5,0,2,0.16,12,28,219,0.182648,0.964758,598,560,"253.367
",7,1,2,0.04,2
2.56364,3.92309,1.50198,0,0,0,0.520758,0.636054,0.358024,0,1.20698,3.25021,1.28732,274.197,384.641,8,19.4291,2.80735,2,2,1,220,0,1.03286,610,863.081,330.435,0,0,88,0,0,131,125,0,0,0.413146,0,0,0.595455,0.586854,0,0,0,0,0,0,-nan,0,0,0,0,-0.756345,1,0.381038,inf,-1.01278,0,0,3,0,0,0,0,0,0,0,0,2.64789,2.62441,1.17368,1.32215,0.611153,0.528429,197,0.931631,0.966503,0.86819,176,241.409,263.126,25,10,4,0,1,0.16,12,32,213,0.206573,0.968182,564,559,"249.993
",7,1,2,0.04,0
2.63436,3.95576,1.46948,0,0,0,0.506819,0.603136,0.338868,0,1.26043,2.95234,1.25442,292.481,401.264,8,16.6217,2.80735,2,2,1,227,0,1.03653,629,897.957,333.571,0,0,92,0,0,134,127,0,0,0.420091,0,0,0.590308,0.579909,0,0,0,0,0,0,-nan,0,1,0.366221,0.00440529,-0.459451,3,1.17321,3,0.301054,0,0,3,0,0,0,0,0,0,0,0,2.73059,2.55708,1.15693,1.37943,0.57536,0.506744,205,0.882968,0.870708,0.827646,184,249.883,266.582,25,7,3.5,0,2,0.16,12,28,219,0.182648,0.964758,598,560,"253.367
",7,1,2,0.04,2
2.56109,3.94828,1.51349,0,0,0,0.517647,0.628771,0.354071,0,1.16708,3.08143,1.286,275.537,388.921,8,19.4291,2.80735,2,2,1,221,0,1.03271,613,872.57,334.481,0,0,88,0,0,132,126,0,0,0.411215,0,0,0.597285,0.588785,0,0,0,0,0,0,-nan,0,0,0,0,-0.757191,1,0.381462,inf,-1.03197,0,0,3,0,0,0,0,0,0,0,0,2.64486,2.6215,1.17287,1.32067,0.599379,0.521083,198,0.928409,0.933263,0.888969,176,242.409,264.589,25,7,3.5,0,1,0.16,12,28,214,0.186916,0.968326,566,561,"250.993
",7,1,2,0.04,0
