c_avg_deg_cons,c_avg_dom_cons,c_avg_domdeg_cons,c_bounds_d,c_bounds_r,c_bounds_z,c_cv_deg_cons,c_cv_dom_cons,c_cv_domdeg_cons,c_domain,c_ent_deg_cons,c_ent_dom_cons,c_ent_domdeg_cons,c_logprod_deg_cons,c_logprod_dom_cons,c_max_deg_cons,c_max_dom_cons,c_max_domdeg_cons,c_min_deg_cons,c_min_dom_cons,c_min_domdeg_cons,c_num_cons,c_priority,c_ratio_cons,c_sum_ari_cons,c_sum_dom_cons,c_sum_domdeg_cons,d_array_cons,d_bool_cons,d_bool_vars,d_float_cons,d_float_vars,d_int_cons,d_int_vars,d_ratio_array_cons,d_ratio_bool_cons,d_ratio_bool_vars,d_ratio_float_cons,d_ratio_float_vars,d_ratio_int_cons,d_ratio_int_vars,d_ratio_set_cons,d_ratio_set_vars,d_set_cons,d_set_vars,gc_diff_globs,gc_global_cons,gc_ratio_diff,gc_ratio_globs,o_deg,o_deg_avg,o_deg_cons,o_deg_std,o_dom,o_dom_avg,o_dom_deg,o_dom_std,s_bool_search,s_first_fail,s_goal,s_indomain_max,s_indomain_min,s_input_order,s_int_search,s_labeled_vars,s_other_val,s_other_var,s_set_search,v_avg_deg_vars,v_avg_dom_vars,v_avg_domdeg_vars,v_cv_deg_vars,v_cv_dom_vars,v_cv_domdeg_vars,v_def_vars,v_ent_deg_vars,v_ent_dom_vars,v_ent_domdeg_vars,v_intro_vars,v_logprod_deg_vars,v_logprod_dom_vars,v_max_deg_vars,v_max_dom_vars,v_max_domdeg_vars,v_min_deg_vars,v_min_dom_vars,v_min_domdeg_vars,v_num_aliases,v_num_consts,v_num_vars,v_ratio_bounded,v_ratio_vars,v_sum_deg_vars,v_sum_dom_vars,"v_sum_domdeg_vars

",number_of_teams,fixtures_left,number_of_constraints,runtime,fpoints
2.70508,4.8598,1.72037,0,0,0,0.499851,0.660583,0.450714,0,1.45188,3.11618,1.3703,390.469,579.539,8,18.9437,3.16529,2,2,1,295,0,1.02787,813,1433.64,507.509,0,0,112,0,0,182,175,0,0,0.390244,0,0,0.616949,0.609756,0,0,0,0,0,0,-nan,0,25,8.99123,0.0847458,6.22108,10,3.57855,0.4,3.28975,0,0,2,0,0,0,0,0,0,0,0,2.78049,2.79443,1.184,1.28454,0.783814,0.676904,252,1.05353,1.21128,0.708751,224,341.696,368.046,25,19,7,0,2,0.4,14,32,287,0.160279,0.972881,798,802,"339.807
",7,4,3,0.03,15
2.70508,4.85509,1.71787,0,0,0,0.49613,0.656363,0.450326,0,1.48676,3.36012,1.38472,390.668,579.256,8,17.3587,3.08264,2,2,1,295,0,1.02787,813,1432.25,506.773,0,0,112,0,0,182,175,0,0,0.390244,0,0,0.616949,0.609756,0,0,0,0,0,0,-nan,0,25,8.99123,0.0847458,6.22108,13,4.67544,0.52,4.75234,0,0,2,0,0,0,0,0,0,0,0,2.78049,2.78049,1.17935,1.28454,0.773395,0.671296,252,1.05353,1.21226,0.689209,224,341.696,366.691,25,19,7,0,2,0.4,14,38,287,0.181185,0.972881,798,798,"338.473
",7,4,3,0.03,17
2.70508,4.87572,1.72544,0,0,0,0.494259,0.657677,0.451935,0,1.49256,3.16941,1.3703,390.749,580.713,8,18.9437,3,2,2,1,295,0,1.02787,813,1438.34,509.005,0,0,112,0,0,182,175,0,0,0.390244,0,0,0.616949,0.609756,0,0,0,0,0,0,-nan,0,25,8.99123,0.0847458,6.22108,10,3.57855,0.4,3.36386,0,0,2,0,0,0,0,0,0,0,0,2.78049,2.79443,1.184,1.28454,0.766546,0.665636,252,1.05353,1.23658,0.694412,224,341.696,368.369,25,16,6,0,2,0.4,14,38,287,0.181185,0.972881,798,802,"339.807
",7,4,3,0.03,12
2.70307,4.8281,1.70968,0,0,0,0.493398,0.655358,0.451431,0,1.46598,3.55423,1.40313,387.949,573.315,8,16.1363,3.08264,2,2,1,293,0,1.02807,807,1414.63,500.937,0,0,112,0,0,180,173,0,0,0.392982,0,0,0.614334,0.607018,0,0,0,0,0,0,-nan,0,25,8.99621,0.0853242,6.19987,16,5.7868,0.64,6.10091,0,0,2,0,0,0,0,0,0,0,0,2.77895,2.76491,1.17593,1.28974,0.784605,0.678981,251,1.02962,1.19624,0.694103,224,338.527,362.295,25,19,7,0,2,0.28,13,42,285,0.192982,0.972696,792,788,"335.14
",7,4,3,0.12,16
2.70508,4.859,1.71867,0,0,0,0.492381,0.653478,0.450514,0,1.49767,3.22571,1.39343,390.867,579.59,8,16.6217,3,2,2,1,295,0,1.02787,813,1433.4,507.007,0,0,112,0,0,182,175,0,0,0.390244,0,0,0.616949,0.609756,0,0,0,0,0,0,-nan,0,25,8.99123,0.0847458,6.22108,10,3.60553,0.4,3.41882,0,0,2,0,0,0,0,0,0,0,0,2.78049,2.77352,1.17703,1.28454,0.762113,0.6646,252,1.05353,1.20601,0.650422,224,341.696,366.185,25,16,6,0,2,0.4,14,38,287,0.181185,0.972881,798,796,"337.807
",7,4,3,0.04,8
2.71034,4.78947,1.69275,0,0,0,0.501447,0.65775,0.448108,0,1.45632,3.51637,1.44816,384.224,564.732,8,14.5513,3.16529,2,2,1,290,0,1.02837,799,1388.95,490.897,0,0,111,0,0,178,171,0,0,0.393617,0,0,0.613793,0.606383,0,0,0,0,0,0,-nan,0,25,8.96947,0.0862069,6.16978,13,4.71208,0.52,4.58062,0,0,2,0,0,0,0,0,0,0,0,2.78723,2.75887,1.17041,1.29169,0.810389,0.698508,248,1.02314,1.16908,0.650551,222,336.112,356.788,25,19,7,0,2,0.16,13,39,282,0.184397,0.972414,786,778,"330.057
",7,4,3,0.04,9
2.70307,4.80469,1.70203,0,0,0,0.499046,0.658848,0.450115,0,1.42258,3.54505,1.41612,387.564,571.513,8,16.1363,3.16529,2,2,1,293,0,1.02807,807,1407.77,498.694,0,0,112,0,0,180,173,0,0,0.392982,0,0,0.614334,0.607018,0,0,0,0,0,0,-nan,0,25,8.99621,0.0853242,6.19987,7,2.53173,0.28,1.90997,0,0,2,0,0,0,0,0,0,0,0,2.77895,2.76491,1.17593,1.28974,0.801962,0.69026,251,1.02962,1.1573,0.702978,224,338.527,361.835,25,19,7,0,2,0.28,13,42,285,0.192982,0.972696,792,788,"335.14
",7,4,3,0.06,10
2.70508,4.80673,1.70218,0,0,0,0.510851,0.664784,0.447182,0,1.40966,3.1395,1.40144,389.851,575.564,9,17.3587,3.11477,2,2,1,295,0,1.02787,813,1417.99,502.142,0,0,112,0,0,182,175,0,0,0.390244,0,0,0.616949,0.609756,0,0,0,0,0,0,-nan,0,25,8.99123,0.0847458,6.22108,13,4.67544,0.52,4.48942,0,0,2,0,0,0,0,0,0,0,0,2.78049,2.78049,1.17935,1.28454,0.818688,0.700927,252,1.05353,1.13649,0.685277,224,341.696,365.729,25,25,9,0,2,0.28,14,40,287,0.188153,0.972881,798,798,"338.473
",7,4,3,0.03,10
2.70508,4.86649,1.72152,0,0,0,0.492381,0.654396,0.451191,0,1.49767,3.22571,1.38472,390.867,580.1,8,17.3587,3,2,2,1,295,0,1.02787,813,1435.61,507.849,0,0,112,0,0,182,175,0,0,0.390244,0,0,0.616949,0.609756,0,0,0,0,0,0,-nan,0,25,8.99123,0.0847458,6.22108,16,5.75439,0.64,6.24221,0,0,2,0,0,0,0,0,0,0,0,2.78049,2.78049,1.17935,1.28454,0.761651,0.663682,252,1.05353,1.21657,0.665651,224,341.696,366.922,25,16,6,0,2,0.4,14,38,287,0.181185,0.972881,798,798,"338.473
",7,4,3,0.03,8
2.70447,4.80536,1.70036,0,0,0,0.4917,0.650631,0.452,0,1.48111,3.14669,1.38121,385.849,567.791,8,15.5542,3.05329,2,2,1,291,0,1.02465,801,1398.36,494.806,0,0,112,0,0,178,172,0,0,0.394366,0,0,0.611684,0.605634,0,0,0,0,0,0,-nan,0,25,9.0216,0.0859107,6.18859,10,3.674,0.4,3.40834,0,0,2,0,0,0,0,0,0,0,0,2.77113,2.72183,1.16833,1.29619,0.784547,0.68018,251,1.01865,1.17844,0.663783,224,335.357,356.888,25,22,8,0,2,0.4,12,42,284,0.190141,0.975945,787,773,"331.807
",7,4,3,0.03,10
2.70648,4.81208,1.70306,0,0,0,0.499159,0.656427,0.450269,0,1.42085,3.43436,1.39562,387.955,572.068,8,15.5513,3.08264,2,2,1,293,0,1.02448,807,1409.94,498.995,0,0,112,0,0,180,174,0,0,0.391608,0,0,0.614334,0.608392,0,0,0,0,0,0,-nan,0,25,9.01639,0.0853242,6.20981,16,5.81449,0.64,6.1083,0,0,2,0,0,0,0,0,0,0,0,2.77273,2.75175,1.17473,1.29093,0.788188,0.678445,252,1.04438,1.16852,0.690708,224,338.527,362.258,25,19,7,0,2,0.28,13,38,286,0.178322,0.976109,793,787,"335.973
",7,4,4,0.05,11
2.70447,4.79439,1.69731,0,0,0,0.495507,0.653144,0.45107,0,1.47371,3.56998,1.40752,385.545,566.971,8,15.5542,3.15314,2,2,1,291,0,1.02465,801,1395.17,493.916,0,0,112,0,0,178,172,0,0,0.394366,0,0,0.611684,0.605634,0,0,0,0,0,0,-nan,0,25,9.0216,0.0859107,6.18859,10,3.66925,0.4,3.36339,0,0,2,0,0,0,0,0,0,0,0,2.77113,2.72535,1.16951,1.29619,0.793618,0.685471,251,1.01865,1.21254,0.679731,224,335.357,357.299,25,22,8,0,2,0.28,12,51,284,0.221831,0.975945,787,774,"332.14
",7,4,4,0.03,17
2.70307,4.82641,1.70711,0,0,0,0.485765,0.648418,0.450024,0,1.50494,3.23482,1.39946,388.452,573.411,8,13.007,3,2,2,1,293,0,1.02807,807,1414.14,500.184,0,0,112,0,0,180,173,0,0,0.392982,0,0,0.614334,0.607018,0,0,0,0,0,0,-nan,0,25,8.99621,0.0853242,6.19987,10,3.65854,0.4,3.49826,0,0,2,0,0,0,0,0,0,0,0,2.77895,2.73333,1.1654,1.28974,0.759959,0.665816,251,1.02962,1.19606,0.605242,224,338.527,359.762,25,16,6,0,2,0.4,13,39,285,0.182456,0.972696,792,779,"332.14
",7,4,4,0.04,12
2.70648,4.83094,1.70928,0,0,0,0.495411,0.653897,0.451205,0,1.46562,3.52785,1.39562,388.259,573.536,8,15.5513,3.08264,2,2,1,293,0,1.02448,807,1415.47,500.818,0,0,112,0,0,180,174,0,0,0.391608,0,0,0.614334,0.608392,0,0,0,0,0,0,-nan,0,25,9.01639,0.0853242,6.20981,13,4.72427,0.52,4.79695,0,0,2,0,0,0,0,0,0,0,0,2.77273,2.75175,1.17473,1.29093,0.776383,0.670826,252,1.04438,1.19905,0.683219,224,338.527,362.625,25,19,7,0,2,0.28,13,42,286,0.192308,0.976109,793,787,"335.973
",7,4,4,0.04,8
2.70508,4.86751,1.72231,0,0,0,0.494259,0.656266,0.450686,0,1.49256,3.19388,1.3801,390.749,580.203,8,18.1363,3,2,2,1,295,0,1.02787,813,1435.91,508.082,0,0,112,0,0,182,175,0,0,0.390244,0,0,0.616949,0.609756,0,0,0,0,0,0,-nan,0,25,8.99123,0.0847458,6.22108,10,3.59199,0.4,3.38974,0,0,2,0,0,0,0,0,0,0,0,2.78049,2.78397,1.18051,1.28454,0.764658,0.665158,252,1.05353,1.24497,0.67961,224,341.696,367.561,25,16,6,0,2,0.4,14,38,287,0.181185,0.972881,798,799,"338.807
",7,4,4,0.03,3
2.70508,4.82064,1.70571,0,0,0,0.499851,0.656888,0.447448,0,1.45898,3.59004,1.42686,390.364,576.764,8,15.8144,3.08264,2,2,1,295,0,1.02787,813,1422.09,503.185,0,0,112,0,0,182,175,0,0,0.390244,0,0,0.616949,0.609756,0,0,0,0,0,0,-nan,0,25,8.99123,0.0847458,6.22108,10,3.61917,0.4,3.34188,0,0,2,0,0,0,0,0,0,0,0,2.78049,2.76307,1.17354,1.28454,0.783741,0.679354,252,1.05353,1.18755,0.674693,224,341.696,364.78,25,19,7,0,2,0.28,14,41,287,0.191638,0.972881,798,793,"336.807
",7,4,4,0.03,11
2.70648,4.85222,1.71622,0,0,0,0.489736,0.650521,0.452728,0,1.50564,3.24164,1.3785,388.645,575.151,8,15.3993,3,2,2,1,293,0,1.02448,807,1421.7,502.852,0,0,112,0,0,180,174,0,0,0.391608,0,0,0.614334,0.608392,0,0,0,0,0,0,-nan,0,25,9.01639,0.0853242,6.20981,13,4.72427,0.52,4.91905,0,0,2,0,0,0,0,0,0,0,0,2.77273,2.75175,1.17823,1.29093,0.757111,0.666959,252,1.04438,1.23682,0.652178,224,338.527,363.347,25,16,6,0,2,0.4,13,39,286,0.181818,0.976109,793,787,"336.973
",7,4,4,0.04,14
2.70447,4.78814,1.69551,0,0,0,0.495507,0.653884,0.4515,0,1.39006,3.20243,1.3855,385.418,566.429,8,13.7577,3.16529,2,2,1,291,0,1.02465,801,1393.35,493.394,0,0,112,0,0,178,172,0,0,0.394366,0,0,0.611684,0.605634,0,0,0,0,0,0,-nan,0,25,9.0216,0.0859107,6.18859,7,2.56516,0.28,1.97358,0,0,2,0,0,0,0,0,0,0,0,2.77113,2.72887,1.17244,1.29619,0.793055,0.690834,251,1.01865,1.15021,0.664164,224,335.357,357.551,25,19,7,0,2,0.28,12,33,284,0.158451,0.975945,787,775,"332.973
",7,4,4,0.06,18
2.71034,4.78402,1.69166,0,0,0,0.50888,0.661776,0.446759,0,1.49431,3.52678,1.44324,383.978,564.401,9,17.3236,3.21462,2,2,1,290,0,1.02837,799,1387.37,490.583,0,0,111,0,0,178,171,0,0,0.393617,0,0,0.613793,0.606383,0,0,0,0,0,0,-nan,0,25,8.96947,0.0862069,6.16978,13,4.70603,0.52,4.46416,0,0,2,0,0,0,0,0,0,0,0,2.78723,2.76241,1.1716,1.29169,0.830175,0.711048,248,1.02314,1.23274,0.650551,222,336.112,357.291,25,25,9,0,2,0.16,13,48,282,0.216312,0.972414,786,779,"330.39
",7,4,4,0.03,13
2.71233,4.77177,1.6865,0,0,0,0.51504,0.665219,0.443763,0,1.41626,3.85959,1.45336,386.194,567.271,8,15.8144,3.23579,2,2,1,292,0,1.02817,805,1393.36,492.459,0,0,111,0,0,180,173,0,0,0.390845,0,0,0.616438,0.609155,0,0,0,0,0,0,-nan,0,25,8.96465,0.0856164,6.19113,16,5.77382,0.64,5.74831,0,0,2,0,0,0,0,0,0,0,0,2.78873,2.77113,1.17273,1.28646,0.830474,0.711553,249,1.04649,1.18496,0.669979,222,339.281,360.333,25,22,8,0,2,0.16,14,49,284,0.221831,0.972603,792,787,"333.057
",7,4,4,0.04,11
2.70508,4.82006,1.70493,0,0,0,0.497994,0.654221,0.446438,0,1.46476,3.15767,1.40878,390.55,576.883,8,14.592,3.08264,2,2,1,295,0,1.02787,813,1421.92,502.955,0,0,112,0,0,182,175,0,0,0.390244,0,0,0.616949,0.609756,0,0,0,0,0,0,-nan,0,25,8.99123,0.0847458,6.22108,10,3.63752,0.4,3.39655,0,0,2,0,0,0,0,0,0,0,0,2.78049,2.74913,1.1689,1.28454,0.776529,0.675763,252,1.05353,1.18241,0.647045,224,341.696,363.787,25,19,7,0,2,0.4,14,33,287,0.163763,0.972881,798,789,"335.473
",7,4,5,0.03,5
2.70307,4.81486,1.70453,0,0,0,0.493398,0.6538,0.449177,0,1.46598,3.58153,1.41312,387.949,572.486,8,14.8435,3.08264,2,2,1,293,0,1.02807,807,1410.76,499.428,0,0,112,0,0,180,173,0,0,0.392982,0,0,0.614334,0.607018,0,0,0,0,0,0,-nan,0,25,8.99621,0.0853242,6.19987,10,3.63985,0.4,3.38051,0,0,2,0,0,0,0,0,0,0,0,2.77895,2.74737,1.17008,1.28974,0.780901,0.677809,251,1.02962,1.21629,0.678385,224,338.527,361.002,25,19,7,0,2,0.28,13,42,285,0.192982,0.972696,792,783,"333.473
",7,4,5,0.03,9
2.70307,4.82144,1.70518,0,0,0,0.485765,0.648094,0.449204,0,1.50494,3.25362,1.39946,388.452,573.095,8,12.5216,3,2,2,1,293,0,1.02807,807,1412.68,499.618,0,0,112,0,0,180,173,0,0,0.392982,0,0,0.614334,0.607018,0,0,0,0,0,0,-nan,0,25,8.99621,0.0853242,6.19987,13,4.76834,0.52,4.97239,0,0,2,0,0,0,0,0,0,0,0,2.77895,2.72632,1.16306,1.28974,0.757853,0.664985,251,1.02962,1.20361,0.605242,224,338.527,359.277,25,16,6,0,2,0.4,13,39,285,0.182456,0.972696,792,777,"331.473
",7,4,5,0.03,14
2.70588,4.79036,1.69418,0,0,0,0.487073,0.646829,0.452901,0,1.50297,3.37252,1.3792,383.668,562.799,8,13.7577,3.08264,2,2,1,289,0,1.0212,795,1384.41,489.618,0,0,112,0,0,176,171,0,0,0.39576,0,0,0.608997,0.60424,0,0,0,0,0,0,-nan,0,25,9.04731,0.0865052,6.17733,16,5.96574,0.64,6.48008,0,0,2,0,0,0,0,0,0,0,0,2.76325,2.68198,1.16186,1.30272,0.766309,0.673765,251,1.00494,1.1937,0.649043,224,332.187,352.402,25,19,7,0,2,0.4,11,41,283,0.183746,0.979239,782,759,"328.807
",7,4,5,0.04,18
2.70447,4.76707,1.68657,0,0,0,0.493607,0.651964,0.448325,0,1.42388,3.42458,1.41059,385.5,565.007,8,13.7577,3.08264,2,2,1,291,0,1.02465,801,1387.22,490.793,0,0,112,0,0,178,172,0,0,0.394366,0,0,0.611684,0.605634,0,0,0,0,0,0,-nan,0,25,9.0216,0.0859107,6.18859,13,4.81356,0.52,4.84084,0,0,2,0,0,0,0,0,0,0,0,2.77113,2.7007,1.15953,1.29619,0.787789,0.681594,251,1.01865,1.13265,0.628338,224,335.357,354.684,25,19,7,0,2,0.28,12,39,284,0.179577,0.975945,787,767,"329.307
",7,4,5,0.03,11
2.70588,4.78848,1.6922,0,0,0,0.483176,0.645771,0.453049,0,1.51595,3.21562,1.38744,383.867,562.57,8,11.9248,3,2,2,1,289,0,1.0212,795,1383.87,489.044,0,0,112,0,0,176,171,0,0,0.39576,0,0,0.608997,0.60424,0,0,0,0,0,0,-nan,0,25,9.04731,0.0865052,6.17733,13,4.8664,0.52,5.13617,0,0,2,0,0,0,0,0,0,0,0,2.76325,2.67138,1.16009,1.30272,0.752779,0.668968,251,1.00494,1.18312,0.615472,224,332.187,351.633,25,16,6,0,2,0.4,11,41,283,0.183746,0.979239,782,756,"328.307
",7,4,5,0.04,19
2.71233,4.77729,1.68874,0,0,0,0.518643,0.666535,0.442794,0,1.45418,3.46721,1.45218,386.194,567.833,9,17.3236,3.29726,2,2,1,292,0,1.02817,805,1394.97,493.112,0,0,111,0,0,180,173,0,0,0.390845,0,0,0.616438,0.609155,0,0,0,0,0,0,-nan,0,25,8.96465,0.0856164,6.19113,25,9.0216,1,9.55792,0,0,2,0,0,0,0,0,0,0,0,2.78873,2.77113,1.17273,1.28646,0.839262,0.717231,249,1.04649,1.21668,0.659349,222,339.281,360.716,25,25,9,0,2,0.16,14,41,284,0.193662,0.972603,792,787,"333.057
",7,4,5,0.11,11
2.70508,4.78948,1.6948,0,0,0,0.503544,0.658168,0.444906,0,1.40718,3.39303,1.43931,390.06,574.469,8,14.592,3.08264,2,2,1,295,0,1.02787,813,1412.9,499.966,0,0,112,0,0,182,175,0,0,0.390244,0,0,0.616949,0.609756,0,0,0,0,0,0,-nan,0,25,8.99123,0.0847458,6.22108,16,5.82003,0.64,6.06949,0,0,2,0,0,0,0,0,0,0,0,2.78049,2.74913,1.1689,1.28454,0.79414,0.687151,252,1.05353,1.14035,0.657783,224,341.696,363.191,25,19,7,0,2,0.28,14,36,287,0.174216,0.972881,798,789,"335.473
",7,4,5,0.03,8
2.70508,4.86495,1.72123,0,0,0,0.494259,0.6553,0.449903,0,1.46476,3.15767,1.3801,390.786,580.093,8,17.6509,2.98279,2,2,1,295,0,1.02787,813,1435.16,507.763,0,0,112,0,0,182,175,0,0,0.390244,0,0,0.616949,0.609756,0,0,0,0,0,0,-nan,0,25,8.99123,0.0847458,6.22108,19,6.84191,0.76,7.65879,0,0,2,0,0,0,0,0,0,0,0,2.78049,2.777,1.17819,1.28454,0.762772,0.664406,252,1.05353,1.23537,0.661312,224,341.696,367.121,25,19,7,0,2,0.4,14,32,287,0.160279,0.972881,798,797,"338.14
",7,4,5,0.03,10
2.70508,4.83872,1.7122,0,0,0,0.497994,0.656829,0.448267,0,1.45387,3.55574,1.40878,390.482,578.125,8,16.9139,3.08264,2,2,1,295,0,1.02787,813,1427.42,505.098,0,0,112,0,0,182,175,0,0,0.390244,0,0,0.616949,0.609756,0,0,0,0,0,0,-nan,0,25,8.99123,0.0847458,6.22108,10,3.61006,0.4,3.36765,0,0,2,0,0,0,0,0,0,0,0,2.78049,2.77003,1.17587,1.28454,0.775041,0.672964,252,1.05353,1.21885,0.673172,224,341.696,366.017,25,19,7,0,2,0.28,14,41,287,0.191638,0.972881,798,795,"337.473
",7,4,5,0.04,17
2.70032,4.94992,1.74863,0,0,0,0.515617,0.694983,0.486418,0,1.37727,2.81541,1.38314,416.571,621.714,8,16.8441,3.16529,2,2,1,317,0,1.02589,871,1569.12,554.316,0,0,120,0,0,196,189,0,0,0.38835,0,0,0.618297,0.61165,0,0,0,0,0,0,-nan,0,25,9.02453,0.0788644,6.4392,19,6.67918,0.76,6.4533,0,0,2,0,0,0,0,0,0,0,0,2.77023,2.84466,1.18803,1.2462,0.880043,0.756106,267,1.04918,1.1345,0.568019,240,370.527,396.687,25,19,7,0,2,0.52,13,29,309,0.135922,0.974763,856,879,"367.1
",7,5,1,0.29,13
2.70032,4.93116,1.74271,0,0,0,0.52394,0.698816,0.484733,0,1.43953,3.42881,1.38314,416.208,620.308,9,17.3236,3.29726,2,2,1,317,0,1.02589,871,1563.18,552.439,0,0,120,0,0,196,189,0,0,0.38835,0,0,0.618297,0.61165,0,0,0,0,0,0,-nan,0,25,9.02453,0.0788644,6.4392,19,6.67918,0.76,6.29287,0,0,2,0,0,0,0,0,0,0,0,2.77023,2.84466,1.18803,1.2462,0.902479,0.771334,267,1.04918,1.20994,0.613298,240,370.527,396.274,25,25,9,0,2,0.4,13,48,309,0.197411,0.974763,856,879,"367.1
",7,5,1,0.61,8
2.70032,4.95412,1.74996,0,0,0,0.513936,0.694207,0.486787,0,1.39808,3.09226,1.38314,416.652,622.029,8,16.8441,3.16529,2,2,1,317,0,1.02589,871,1570.45,554.736,0,0,120,0,0,196,189,0,0,0.38835,0,0,0.618297,0.61165,0,0,0,0,0,0,-nan,0,25,9.02453,0.0788644,6.4392,13,4.56997,0.52,4.07769,0,0,2,0,0,0,0,0,0,0,0,2.77023,2.84466,1.18803,1.2462,0.875487,0.753023,267,1.04918,1.16909,0.580964,240,370.527,396.779,25,19,7,0,2,0.52,13,35,309,0.15534,0.974763,856,879,"367.1
",7,5,1,0.81,16
2.70701,4.83905,1.70993,0,0,0,0.555115,0.715268,0.477572,0,1.39183,3.68744,1.42941,411.148,607.347,10,19.072,3.48374,2,2,1,314,0,1.02614,863,1519.46,536.919,0,0,119,0,0,194,187,0,0,0.388889,0,0,0.617834,0.611111,0,0,0,0,0,0,-nan,0,25,9,0.0796178,6.41074,28,9.81443,1.12,8.95251,0,0,2,0,0,0,0,0,0,0,0,2.77778,2.85294,1.18742,1.24791,0.984577,0.829875,264,1.04409,1.20459,0.638758,238,368.112,390.801,25,28,10,0,2,0.16,13,65,306,0.254902,0.974522,850,873,"363.35
",7,5,1,0.66,5
2.70701,4.87508,1.72149,0,0,0,0.542444,0.708194,0.480269,0,1.40495,3.42461,1.42941,411.815,610.186,9,17.3236,3.42924,2,2,1,314,0,1.02614,863,1530.77,540.549,0,0,119,0,0,194,187,0,0,0.388889,0,0,0.617834,0.611111,0,0,0,0,0,0,-nan,0,25,9,0.0796178,6.41074,16,5.60825,0.64,4.84368,0,0,2,0,0,0,0,0,0,0,0,2.77778,2.85294,1.18742,1.24791,0.951394,0.806891,264,1.04409,1.19359,0.611475,238,368.112,391.573,25,25,9,0,2,0.16,13,43,306,0.183007,0.974522,850,873,"363.35
",7,5,1,0.15,7
2.70032,4.95115,1.74903,0,0,0,0.515617,0.694927,0.486479,0,1.40928,3.24611,1.38314,416.593,621.812,8,16.8441,3.23579,2,2,1,317,0,1.02589,871,1569.51,554.444,0,0,120,0,0,196,189,0,0,0.38835,0,0,0.618297,0.61165,0,0,0,0,0,0,-nan,0,25,9.02453,0.0788644,6.4392,22,7.73379,0.88,7.65166,0,0,2,0,0,0,0,0,0,0,0,2.77023,2.84466,1.18803,1.2462,0.880043,0.756106,267,1.04918,1.20441,0.587436,240,370.527,396.713,25,22,8,0,2,0.52,13,43,309,0.18123,0.974763,856,879,"367.1
",7,5,1,0.13,3
2.70032,4.93634,1.74431,0,0,0,0.520627,0.69739,0.485302,0,1.40161,3.23106,1.38314,416.312,620.684,8,16.8441,3.23579,2,2,1,317,0,1.02589,871,1564.82,552.947,0,0,120,0,0,196,189,0,0,0.38835,0,0,0.618297,0.61165,0,0,0,0,0,0,-nan,0,25,9.02453,0.0788644,6.4392,22,7.73379,0.88,7.53581,0,0,2,0,0,0,0,0,0,0,0,2.77023,2.84466,1.18803,1.2462,0.893572,0.765279,267,1.04918,1.18203,0.604382,240,370.527,396.39,25,22,8,0,2,0.4,13,41,309,0.174757,0.974763,856,879,"367.1
",7,5,1,0.35,3
2.70032,4.89816,1.732,0,0,0,0.532134,0.70355,0.482609,0,1.37436,3.38491,1.39675,415.609,617.701,8,16.8441,3.30629,2,2,1,317,0,1.02589,871,1552.72,549.043,0,0,120,0,0,196,189,0,0,0.38835,0,0,0.618297,0.61165,0,0,0,0,0,0,-nan,0,25,9.02453,0.0788644,6.4392,19,6.67918,0.76,6.14383,0,0,2,0,0,0,0,0,0,0,0,2.77023,2.84466,1.18803,1.2462,0.924371,0.786267,267,1.04918,1.17712,0.635385,240,370.527,395.569,25,22,8,0,2,0.28,13,44,309,0.184466,0.974763,856,879,"367.1
",7,5,1,0.05,8
2.70219,4.9501,1.74907,0,0,0,0.530975,0.703892,0.483126,0,1.44311,3.45952,1.38512,418.563,625.69,9,19.6515,3.36776,2,2,1,319,0,1.02572,877,1579.08,557.955,0,0,120,0,0,198,191,0,0,0.385852,0,0,0.62069,0.614148,0,0,0,0,0,0,-nan,0,25,9.01972,0.0783699,6.45948,10,3.48264,0.4,2.74931,0,0,2,0,0,0,0,0,0,0,0,2.7717,2.87138,1.19539,1.24154,0.903006,0.770907,268,1.07186,1.25823,0.638789,240,373.696,401.823,25,25,9,0,2,0.4,14,55,311,0.221865,0.974922,862,893,"371.767
",7,5,1,0.03,8
2.70032,4.90015,1.73264,0,0,0,0.532134,0.703457,0.48272,0,1.39773,3.5761,1.39675,415.645,617.86,9,17.3236,3.36776,2,2,1,317,0,1.02589,871,1553.35,549.248,0,0,120,0,0,196,189,0,0,0.38835,0,0,0.618297,0.61165,0,0,0,0,0,0,-nan,0,25,9.02453,0.0788644,6.4392,7,2.46075,0.28,1.58026,0,0,2,0,0,0,0,0,0,0,0,2.77023,2.84466,1.18803,1.2462,0.924371,0.786267,267,1.04918,1.19495,0.6443,240,370.527,395.611,25,25,9,0,2,0.28,13,54,309,0.216828,0.974763,856,879,"367.1
",7,5,1,0.03,8
2.70219,4.96665,1.75416,0,0,0,0.522827,0.699728,0.484451,0,1.39129,3.27394,1.38512,418.927,626.965,8,19.4291,3.23579,2,2,1,319,0,1.02572,877,1584.36,559.578,0,0,120,0,0,198,191,0,0,0.385852,0,0,0.62069,0.614148,0,0,0,0,0,0,-nan,0,25,9.01972,0.0783699,6.45948,22,7.6704,0.88,7.57548,0,0,2,0,0,0,0,0,0,0,0,2.7717,2.86817,1.19432,1.24154,0.880525,0.75567,268,1.07186,1.22164,0.613094,240,373.696,402.013,25,22,8,0,2,0.52,14,42,311,0.180064,0.974922,862,892,"371.433
",7,5,2,0.53,11
